"","actor","text","season","episode","title"
"26198","Robin","Mmm. Ah, this Scotch is good. How's your drink?","06","08","Natural History"
"26199","Barney","This is ridiculous. We are two grown adults standing among the greatest collection of natural artifacts in the Western hemisphere, and look at what we're doing.","06","08","Natural History"
"26200","Robin","You're right.","06","08","Natural History"
"26201","Barney","Want to go touch a bunch of stuff?","06","08","Natural History"
"26202","Robin","Yeah, I do.","06","08","Natural History"
"26203","Ted","So, Captain. How'd you get that name, anyway?","06","08","Natural History"
"26204","George","Gave it to myself. A real man chooses his own name.","06","08","Natural History"
"26205","Ted","Well, pleased to meet you, Captain. I'm Galactic President Superstar McAwesomeville.","06","08","Natural History"
"26206","Zoey","This is Ted.","06","08","Natural History"
"26207","George","Capital. Honey, I may cut out early. I have to go check up on the boat.","06","08","Natural History"
"26208","Ted","The boat? There's a boat? You must tell me about this boat, Captain.","06","08","Natural History"
"26209","George","Well, she's an 85-foot sloop.","06","08","Natural History"
"26210","Ted","She!","06","08","Natural History"
"26211","George","Do you like boats? Does the sea call to you like it calls to me?","06","08","Natural History"
"26212","Ted","Yes. The sea is all like, ""Ted, come hang out.""","06","08","Natural History"
"26213","George","I like Galactic President Superstar McAwesomeville. You're coming on the boat sometime. Stepping off.","06","08","Natural History"
"26214","Ted","Man, I wish me and my dad were as close as you guys are.","06","08","Natural History"
"26215","Zoey","Oh. You want to make this personal? Okay. Destroy Ted Mosby. Now it's personal.","06","08","Natural History"
"26216","Ted","No, if I wanted to make it personal, I'd call you a bored little trophy wife who likes to play activist when the shops on 5th Avenue are closed.","06","08","Natural History"
"26217","Zoey","You're going down.","06","08","Natural History"
"26218","Ted","Down where? To the yacht club? Oh! I would love to. W-w-wait. I'm half Jewish, will that be a problem?","06","08","Natural History"
"26219","Lily","So what about becoming an environmental lawyer? What about saving the world?","06","08","Natural History"
"26220","Ted, whispering","Wieners.","06","08","Natural History"
"26221","Marshall","That was a great dream. But we have a mortgage, and we're trying to have kids. We're grown-ups now, Lily.","06","08","Natural History"
"26222","Ted","Wieners and gonads.","06","08","Natural History"
"26223","Lily","What would College You say if he heard what you were saying right now?","06","08","Natural History"
"26224","Marshall","Honestly? Probably something pretentious, and pseudo-intellectual, like...","06","08","Natural History"
"26225","Ted","Boogers.","06","08","Natural History"
"26226","Marshall","We all change, Lily. You know, you don't spell ""women"" with a ""Y"" anymore. And I'm okay with that. And you need to be okay with the fact that I may never become an environmental lawyer.","06","08","Natural History"
"26227","Lily","So how long have you felt this way?","06","08","Natural History"
"26228","Marshall","Honestly? Since my first day at GNB.","06","08","Natural History"
"26229","Ted","Hershey squirts.","06","08","Natural History"
"26230","Robin","Hey. How do you like my date's tux? Ooh! Uh, a-thank you! Oh, none for him. He's stuffed.","06","08","Natural History"
"26231","Ted","Oh! Zoey! There you are. Oh, my God. You have a monocle. Is this real? Is this really happening?","06","08","Natural History"
"26232","Zoey","Can you excuse us for a moment? Let's go for a walk.","06","08","Natural History"
"26233","Ted","Good luck killing James Bond. (Zoey takes Ted away) Are we allowed in here?","06","08","Natural History"
"26234","Zoey","What do you want from me?","06","08","Natural History"
"26235","Ted","I want my crossword day back. Okay? Go live your perfect little life, and leave me the hell alone.","06","08","Natural History"
"26236","Zoey","My life isn't perfect.","06","08","Natural History"
"26237","Ted","Oh, please, what's your biggest problem? Having to sail back to the marina because the Captain's all out of white Zin? Oh. Great. Now you're crying. Like that's going to get my sympathy.","06","08","Natural History"
"26238","Ted from 2030","It did.","06","08","Natural History"
"26239","Lily","You've known about this for two and a half years? So every time you've talked about wanting to be an environmental lawyer since then, that was a lie.","06","08","Natural History"
"26240","Marshall","Technically, I never lied. You asked me questions, and I responded with made-up words.","06","08","Natural History"
"26241","Lily","What?","06","08","Natural History"
"26242","Lily","So, you'll probably quit GNB in a couple years, right?","06","08","Natural History"
"26243","Marshall","Affirmatootly.","06","08","Natural History"
"26244","Lily","And become an environmental lawyer?","06","08","Natural History"
"26245","Marshall","Yepskerdoodles.","06","08","Natural History"
"26246","Lily","Hey, by the way, do you like this scarf?","06","08","Natural History"
"26247","Marshall","Posititochadochmecochepopocha.","06","08","Natural History"
"26248","Marshall","Lawyered.","06","08","Natural History"
"26249","Lily","Okay, that's also a made-up word.","06","08","Natural History"
"26250","Marshall","Okay. Lily, what do you want from me? I want you to be the person I fell in love with.","06","08","Natural History"
"26251","Barney","Niled it.","06","08","Natural History"
"26252","Museum guard","Excuse me.","06","08","Natural History"
"26253","Barney","Thank God you're here. She's been messing with the exhibits.","06","08","Natural History"
"26254","Zoey","I got married when I was 22 to a man who calls himself The Captain.","06","08","Natural History"
"26255","Ted","He seems like a good guy. He wears those red pants.","06","08","Natural History"
"26256","Zoey","I hate boats, Ted. I do, I hate 'em. I can't be on them. I can't be near them. I can't even think about them without getting seasick. You want to know why I want to save that building? Because when I look up at The Arcadian, I see something big and solid, and right now everything else in my life just feels like I'm on a boat. I know it's crazy to care that much about a building.","06","08","Natural History"
"26257","Ted","It's not crazy at all. I'm the same way. Look, Zoey, The Arcadian should be a landmark, it should. The lion head stonework is iconic. I hate that we have to tear it down. I hate working for GNB. They're a bunch of wieners and gonads.","06","08","Natural History"
"26258","Zoey","Ted, that was... really easy.","06","08","Natural History"
"26259","Ted","What?","06","08","Natural History"
"26260","Ted's voice (on a recording)","They're a bunch of wieners and gonads.","06","08","Natural History"
"26261","Zoey","This should be useful.","06","08","Natural History"
"26262","Ted from 2030","And in that moment, another headline appeared before my eyes.","06","08","Natural History"
"26263","Ted","You tricked me.","06","08","Natural History"
"26264","Zoey","Well, it the bug room, Ted. Your ass just got bugged. Oh, the offer still stands. We simply must have you out on the boat sometime.","06","08","Natural History"
"26265","Guard","Well, aren't you two clever. Well, guess what, this museum has seen every kind of prank you can think of. Mummies playing poker, penguins sticking out of volcanoes, dinosaurs from the Cretaceous period hanging out with dinosaurs from the Jurassic period. One time a kid knocked down the blue whale. You name it...","06","08","Natural History"
"26266","Robin","I'm sorry. Did you say someone knocked down the blue whale?","06","08","Natural History"
"26267","Guard","Oh no, not just someone. A six-year-old.","06","08","Natural History"
"26268","Barney","Oh, yeah, that story is legend... (phone ringing) Hold on....dary. And, um, would you happen to know what that young man's name was?","06","08","Natural History"
"26269","Guard","No. But I could, uh, check the files.","06","08","Natural History"
"26270","Barney","Thank you.","06","08","Natural History"
"26271","George","Now, Arthur, your turn. I just sang three songs. Now you-you do your part from Guys and Dolls.","06","08","Natural History"
"26272","Arthur","Take your seats, everyone. The show's about to start. Douche.","06","08","Natural History"
"26273","George","So I hear my wife got you pretty good.","06","08","Natural History"
"26274","Ted","She caught me on tape trashing GNB.","06","08","Natural History"
"26275","George","Oh, that damn recorder. Try being married to that. ""But you said you'd get the corgis neutered this weekend."" ""I said no such thing."" ""Oh, yeah?"" Click. You're a good guy, Galactic President Superstar McAwesomeville. Tell you what, when Zoey goes to sleep, I'll find that tape and erase it for you. No hard feelings.","06","08","Natural History"
"26276","Ted","Really? You'd do that to your own wife?","06","08","Natural History"
"26277","George","Sure. Why not? I mean, I'm glad she has these little causes, they keep her out of troubles, but when she throws a temper tantrum and it gets in the way of someone doing their job, that's a problem.","06","08","Natural History"
"26278","Ted","No, you know what? Don't erase the tape. And for what it's worth, I don't think she's throwing temper tantrums. I just think she's, you know, standing up for what she believes in. I respect that.","06","08","Natural History"
"26279","George","Hey, what about this? I'll take you out on the boat sometime. You've got to see this boat. She's breathtaking.","06","08","Natural History"
"26280","Ted from 2030","Kids, there's an amazing architectural phenomenon in the Natural History Museum. If you stand in the right spot, you can hear an entire conversation all the way across the room.","06","08","Natural History"
"26281","Guard","July 23, 1981, incident report. At approximately 1000 hours,...vandal dislodged rib from triceratops skeleton...and flung said rib at giant whale. Causing said giant whale to fall in a downward trajectory. And the vandal's name... Well, I'll be damned... Barney Stinson.","06","08","Natural History"
"26282","Barney","Who's the master, Leroy?","06","08","Natural History"
"26283","Guard","Stinson was reprimanded and returned to the custody of his father, Jerome Whittaker.","06","08","Natural History"
"26284","Barney","Uh, no, uncle. Jerome Whittaker is my uncle.","06","08","Natural History"
"26285","Guard","Uncle Jerry. Says father. Even signed it and checked the box for father and everything.","06","08","Natural History"
"26286","Barney","Jerry's my uncle.","06","08","Natural History"
"26287","College Marshall","Lily? Honey, what's wrong? You okay? Do you want a hit of this sandwich?","06","08","Natural History"
"26288","Lily","I want you.","06","08","Natural History"
"26289","College Marshall","Awesome. Let me just put a sock on the doorknob.","06","08","Natural History"
"26290","Lily","No. I mean, I want you as opposed to who you've become. You've changed so much.","06","08","Natural History"
"26291","College Marshall","What? How have I changed? Did I cheat on you?","06","08","Natural History"
"26292","Lily","No.","06","08","Natural History"
"26293","College Marshall","Did I stop writing poems for you?","06","08","Natural History"
"26294","Lily","Yes, but I'm okay with that.","06","08","Natural History"
"26295","College Marshall","Am I not as good at making the sweet, sweet love to you?","06","08","Natural History"
"26296","Lily","Actually, you're way better now. You last, like, two, three times as long.","06","08","Natural History"
"26297","College Marshall","You said that any longer would be too much.","06","08","Natural History"
"26298","Lily","It's okay. College Lily thinks those are orgasms. No, it's... it's none of that. It's just this new Marshall... Corporate Marshall... he wears suits all the time. He doesn't care about saving the world. He's not you. I want you back.","06","08","Natural History"
"26299","College Marshall","Well, you can't have me. Look at the sign. I'm extinct. I've gone the way of Jane's Addiction.","06","08","Natural History"
"26300","Lily","Actually, Jane's Addiction got back together.","06","08","Natural History"
"26301","College Marshall","They did?","06","08","Natural History"
"26302","Lily","Yeah, they've done a few tours, they put out a new album.","06","08","Natural History"
"26303","College Marshall","Are you serious?! That is awesome! Are they just as good?","06","08","Natural History"
"26304","Lily","Sure.","06","08","Natural History"
"26305","College Marshall","Look, I know that Corporate Marshall wears a tie and everything, but it sounds like he hasn't changed where it counts.","06","08","Natural History"
"26306","Marshall","Hey.","06","08","Natural History"
"26307","Lily","Hi.","06","08","Natural History"
"26308","Marshall","Look, Lily, I know that you would have been okay if we were poor and I was trying to save the world, but will you still be okay if I make a lot of money and I spend all of it spoiling you and our kids?","06","08","Natural History"
"26309","Lily","We'll make it work.","06","08","Natural History"
"26310","College Marshall","There he goes. The Marathon Man. Mr. Stamina himself. I can kiss better than that old man.","06","08","Natural History"
"26311","Robin","So when was the last time you saw him?","06","08","Natural History"
"26312","Barney","It was that day... July 23, 1981. My mom got pretty mad that he let me destroy a New York City landmark.","06","08","Natural History"
"26313","Robin","Moms.","06","08","Natural History"
"26314","Barney","He never came around anymore after that. Think he moved away.","06","08","Natural History"
"26315","Robin","Well, maybe the security guy had it wrong. You never know...","06","08","Natural History"
"26316","Barney","But you do know, you do know. That's the thing. You know. He's my dad.","06","08","Natural History"
"26317","Robin","Barney, do you want...?","06","08","Natural History"
"26318","Barney","I don't want to do anything. Don't tell anyone about this, okay?","06","08","Natural History"
"26319","Ted","I'm serious. It's a great look. I think it could come back, but one question. Does it cost half as much as glasses?","06","08","Natural History"
"26320","Zoey","Can I steal you for a second? You don't need to worry. I... What are you doing?","06","08","Natural History"
"26321","Ted","Oh, I thought we were...","06","08","Natural History"
"26322","Zoey","Fine. I erased the tape.","06","08","Natural History"
"26323","Ted","What?","06","08","Natural History"
"26324","Zoey","I don't need it. I'm going to beat you fair and square.","06","08","Natural History"
"26325","Ted","Thanks.","06","08","Natural History"
"26326","Zoey","But it's good to know how easily you can be manipulated by a woman.","06","08","Natural History"
"26327","Ted","You look gross when you cry, you know that? Some women look cute. You look like a basset hound.","06","08","Natural History"
"26328","Zoey","Oh, laugh it up now. Because starting Monday, I got you in my crosshairs.","06","08","Natural History"
"26329","Ted","Bring it on, Princess.","06","08","Natural History"
"26330","Arthur","Eriksen... It's, uh, 3 00 a.m. You know what, you might as well not even go home.","06","08","Natural History"
"26331","Ted from 2030","And so Marshall stayed right on at Goliath National Bank. Of course, it wouldn't last forever. But that's another story.","06","08","Natural History"
"26332","Ted from 2030","Kids, in the fall of 2010, it seemed like Aunt Lily could only talk about one thing  babies.","06","09","Glitter"
"26333","Robin","Oh, God, I have been craving this burger all day.","06","09","Glitter"
"26334","Lily","Do you know what plays a huge role in helping a woman conceive? Cervical mucus.","06","09","Glitter"
"26335","Robin","Oh, my God, I can't wait to see this movie. I hear it's really scary.","06","09","Glitter"
"26336","Lily","Oh, change of plans. I thought violent images wouldn't be good for my future fetus, so instead, I rented this video of a live water birth.","06","09","Glitter"
"26337","Robin","They don't know what it is. It just showed up on my mom's X-ray.","06","09","Glitter"
"26338","Lily","Look at this crib.","06","09","Glitter"
"26339","Ted from 2030","But all in all, it wasn't a problem. That is, until the night of Barney's boutonniere.","06","09","Glitter"
"26340","Marshall","Oh, you're wearing a flower.","06","09","Glitter"
"26341","Barney","Thank you.","06","09","Glitter"
"26342","Marshall","Ah, didn't compliment. Just observed.","06","09","Glitter"
"26343","Barney","I know. Isn't it?","06","09","Glitter"
"26344","Robin","Why are you wearing that?","06","09","Glitter"
"26345","Ted","Why does Barney do anything ever?","06","09","Glitter"
"26346","Barney","Exactly. Science. There is an 83% correlation between the times men wear boutonnieres and the times they get laid. Think about it. Proms, weddings. Grandmas' funerals. Thanks for the redhead, Nana. The ""everyday boutonniere"" by Stinson.","06","09","Glitter"
"26347","Robin","And nope. I'm sorry, Barney, but no girl is going home with a guy with a flower on his chest. Unless he's a clown, and she's in the trunk of his car.","06","09","Glitter"
"26348","Marshall","Along with 50 other clowns. It's a clown car. Oh.","06","09","Glitter"
"26349","Barney","Robin, did you know that boutonniere is French for ""bootie is near?"" True story. Une histoire vraie.","06","09","Glitter"
"26350","Robin","Hmm! Did you know that Barney is French for ""sad little guy who works way too hard to get laid""""","06","09","Glitter"
"26351","Barney","Woman, you best check yourself.","06","09","Glitter"
"26352","Robin","Yeah, on the bright side, I guess suits are pretty boring without them, so...","06","09","Glitter"
"26353","Barney","Madam... that is an insult that cannot be borne! I demand satisfaction!","06","09","Glitter"
"26354","Robin","What, are we gonna duel?","06","09","Glitter"
"26355","Barney","No. I'm going to show everyone this embarrassing video of you. It's Robin Sparkles III, y'all!","06","09","Glitter"
"26356","Ted from 2030","Kids, by this point, we knew Aunt Robin had been a teen pop sensation in Canada, known as Robin Sparkles. And we also knew that her Robin Sparkles character came from a Canadian TV show, which we'd never seen... until now.","06","09","Glitter"
"26357","Barney","I cannot wait to see what's on this DVD!","06","09","Glitter"
"26358","Marshall","Oh, you haven't watched it yet?","06","09","Glitter"
"26359","Barney","No, of course not. I wanted my first time to be with someone I cared about.","06","09","Glitter"
"26360","Marshall","Sweet! I get that a lot. Well, once.","06","09","Glitter"
"26361","Lily","Hey, Robin, do you want to go get a Korean massage on Saturday?","06","09","Glitter"
"26362","Robin","Oh, I'd love to. I've got this knot in my neck that's so annoying.","06","09","Glitter"
"26363","Lily","Yeah, I figured I should get one now because once I get pregnant, no more massages. Just so annoying.","06","09","Glitter"
"26364","Barney","Space Teens?! Is this a porno?","06","09","Glitter"
"26365","Robin","No, no. Dude, dude. Sweet! It's a kids' show.","06","09","Glitter"
"26366","Ted","I don't know. This does have all the earmarks of p0rn. Stripper pole, bad lighting, delusional girl who thinks it's a stepping stone to mainstream success.","06","09","Glitter"
"26367","Barney","Yeah, yeah, yeah, it's a big old bowl of pornflakes. Whoa! And who is this exquisite keytarist I assum you're about to make sweet love to?","06","09","Glitter"
"26368","Robin","Oh, that's Jessica Glitter. She was my BFF on the show and in real life.","06","09","Glitter"
"26369","Barney","Ah, BFFs. Did you guys have sleepovers? Get mad at each other and wrestle, but then end up kissing in a tender embrace? Here, show us on Lily.","06","09","Glitter"
"26370","Robin","Barney, you know what? If you're going to be disgusting, we're not watching this, okay?","06","09","Glitter"
"26371","Lily","Yeah. Come on, Barney. It's just a cute little story about... What exactly is this about?","06","09","Glitter"
"26372","Robin","Oh, two average Canadian teenagers who solve crimes in space using math.","06","09","Glitter"
"26373","Marshall","That sounds ridiculous.","06","09","Glitter"
"26374","Robin Sparkles","So sue me. Like the producers of Milky Way Mathletes tried to.","06","09","Glitter"
"26375","Jessica Glitter","Great job using long division to catch that space burglar, eh?","06","09","Glitter"
"26376","Robin Sparkles","Well, what can I say? He'll be in galactic jail for the remainder of his life.","06","09","Glitter"
"26377","Robot","Sparkles, Glitter, we're about to enter an asteroid belt, eh.","06","09","Glitter"
"26378","Robin Sparkles","Brace for turbulence!","06","09","Glitter"
"26379","Lily","Oh. Oh. I have to say, as much as I hate to agree with Barney, this does seem to be a veritable pornucopia.","06","09","Glitter"
"26380","Robin","Okay, guys, come on. It's a kids' show! Like Electric Company or Sesame Street or, um...","06","09","Glitter"
"26381","Marshall","You can't do that on television.","06","09","Glitter"
"26382","Robin","Exactly.","06","09","Glitter"
"26383","Marshall","No. You can't do that on television!","06","09","Glitter"
"26384","Ted","Robin, this show is so dirty, I don't know whether to hug you or run a shower for you so you can sit there alone, crying and clenching your knees.","06","09","Glitter"
"26385","Robin","It's just bad camera work, okay? Wayne, our camera guy... he wasn't that great.","06","09","Glitter"
"26386","Marshall","I don't know. I think he did a pretty good job, considering he was probably only using one hand.","06","09","Glitter"
"26387","Robin","You know what? I feel bad for you Americans, that you can look at this wondrous and educational adventure through space, and see something obscene. Can you just please try to look at this with the innocence of a child?","06","09","Glitter"
"26388","Man","Coming up. Here we go. Girls, if you want to get through the asteroid belt, you've got to use multiplication. To the joystick! Okay, Space Teens, let's multiply! Five times six?","06","09","Glitter"
"26389","Robin Sparkles","Oh. 30.","06","09","Glitter"
"26390","Man","Yes! Oh! Seven times four?","06","09","Glitter"
"26391","Jessica Glitter","28!","06","09","Glitter"
"26392","Man","Keep going! Eight times nine?","06","09","Glitter"
"26393","Jessica Glitter","72!","06","09","Glitter"
"26394","Man","Don't stop now! Almost there! 23 times three?","06","09","Glitter"
"26395","Barney","I'm sorry. We got to ration this. It's like we're on a desert island, and this video is a really hot, naked chick, and she's got, like, seaweed on her and a seashell bra. You all feel me?","06","09","Glitter"
"26396","Lily","Hey, if you and Jessica are BFFs, how come we've never met her?","06","09","Glitter"
"26397","Robin","Okay, well, it was a long time ago, okay? I get a Christmas card from her every year, but we're not really friends anymore.","06","09","Glitter"
"26398","Lily","But BFFs are forever.","06","09","Glitter"
"26399","Marshall","Oh, come on, Lily. Nobody stays friends with their high school friends.","06","09","Glitter"
"26400","Ted","I'm still friends with Punchy.","06","09","Glitter"
"26401","Marshall","Dude, he lives in Cleveland. You see him once a year, at which point, he punches you really hard in the arm and tells everyone how you dookied your pants. I know, on paper he sounds great, but you guys aren't really friends.","06","09","Glitter"
"26402","Ted","Look, I may not see him a lot, but it doesn't matter. Observe.","06","09","Glitter"
"26403","Punchy","Schmosby!","06","09","Glitter"
"26404","Ted","Punchy!","06","09","Glitter"
"26405","Punchy","Hey, good talking to you, Ted.","06","09","Glitter"
"26406","Ted","Yeah, you, too. If you're ever in New York.","06","09","Glitter"
"26407","Punchy","Definitely.","06","09","Glitter"
"26408","Ted","We are just two peas.","06","09","Glitter"
"26409","Lily","I don't get it. How can you and Glitter just stop being friends? Best friends don't do that.","06","09","Glitter"
"26410","Robin","Well, we did, okay? And I haven't talked to her in, like, five years, so just drop it. I got to go.","06","09","Glitter"
"26411","Lily","Whoa. What do you think came between Robin and Jessica?","06","09","Glitter"
"26412","Ted","Much like our friends, the Space Teens, I think I can solve this crime with math. Okay... Okay, here is a Christmas card that Jessica sent Robin. Lily, how old would you say that kid is?","06","09","Glitter"
"26413","Lily","Four years, three months.","06","09","Glitter"
"26414","Ted","Which means Jessica got pregnant five years ago. Right around the time she and Robin stopped being friends.","06","09","Glitter"
"26415","Marshall","Of course. Robin hates kids.","06","09","Glitter"
"26416","Barney","The last thing she would want to do is hang out with some little brat.","06","09","Glitter"
"26417","Ted","Thus, if I may... When Glitter's womb a fruit did bear, Robin said, ""To hell with this, I'm outta hare. Glitter got pregnant, so Robin dumped her.","06","09","Glitter"
"26418","Marshall","That's got to be it, right, Lil? Lil?","06","09","Glitter"
"26419","Lily","Robin's gonna dump me!","06","09","Glitter"
"26420","Marshall","Oh, sweetheart.","06","09","Glitter"
"26421","Ted","When a second uterus plumped becomes...","06","09","Glitter"
"26422","Marshall","Dude. Feel the room.","06","09","Glitter"
"26423","Robin","No.","06","09","Glitter"
"26424","Ted","We've been waiting all day!","06","09","Glitter"
"26425","Robin","Just watch it without me.","06","09","Glitter"
"26426","Barney","Two dudes on the couch together watching p0rn? That's kind of weird.","06","09","Glitter"
"26427","Robin","Okay, it's not p0rn, it's a kids' show.","06","09","Glitter"
"26428","Ted","Two dudes watching a kids' show might be worse.","06","09","Glitter"
"26429","Robin","Okay, fine, I'll watch it with you. Yeah! But if either of you makes even one peep about the show being dirty, I'm turning it off.","06","09","Glitter"
"26430","Barney","We...","06","09","Glitter"
"26431","Robin","I'm serious.","06","09","Glitter"
"26432","Robin Sparkles","Hey Jessica, how's your beaver?","06","09","Glitter"
"26433","Jessica Glitter","Great. How's your beaver?","06","09","Glitter"
"26434","Robin Sparkles","Busy as ever!","06","09","Glitter"
"26435","Robin","Our characters had pet beavers.","06","09","Glitter"
"26436","Ted","Sure.","06","09","Glitter"
"26437","Robin","The beaver is the official animal of Canada. It's our national mascot.","06","09","Glitter"
"26438","Barney","It's a noble creature.","06","09","Glitter"
"26439","Man","Okay, girls. Everyone knows a beaver's favorite food is wood. I just hope we brought along enough of it for our three-day galactic space journey. So let's do the math. If Robin's beaver devours six inches of wood every half hour, and Jessica's beaver devours eight inches of wood every 45 minutes, how much wood will I need to keep both of these beavers well-fed all weekend long? While you figure it out at home, how about we sing you a song about our beavers?","06","09","Glitter"
"26440","Robin","Hey! No! You don't get to hear the beaver song! It is a sweet song about friendship, and you guys are being disgusting, and beavers are adorable!","06","09","Glitter"
"26441","Barney","No arguments here.","06","09","Glitter"
"26442","Punchy","'Sup Shmosby!","06","09","Glitter"
"26443","Ted","Punchy, what are you doing here?","06","09","Glitter"
"26444","Punchy","Well, yesterday you said if I was ever in New York. 'Sup, turds?","06","09","Glitter"
"26445","Ted","Okay, uh, uh, where are you staying?","06","09","Glitter"
"26446","Punchy","In your mom's pants. Trick. She's old. Hey, don't worry about me. I'm cool on the couch.","06","09","Glitter"
"26447","Robin","Whoa. He's staying here? You're staying here?","06","09","Glitter"
"26448","Punchy","I know! It's so good, right? Feel like you're dreaming? But check your totem, brah. Punchy's here in the flesh. So, why don't we get one of these, Ted? Yeah. Remember these? High school? Junior high? Yeah. Elementary school? Remember those?","06","09","Glitter"
"26449","Punchy","Hey, Schmosby, remember when you dookied in your pants down by the lake? Unbelievable!","06","09","Glitter"
"26450","Robin","Hey, Schmosby, remember when you dookied on our couch in the form of your idiot high school friend? Unbelievable!","06","09","Glitter"
"26451","Ted","Come on. I worry about the guy. He's had the same dead-end job at a car rental place for 15 years.","06","09","Glitter"
"26452","Robin","Don't care.","06","09","Glitter"
"26453","Ted","He's been stuck in Cleveland his whole life.","06","09","Glitter"
"26454","Robin","Get a hotel.","06","09","Glitter"
"26455","Ted","Robin... LeBron.","06","09","Glitter"
"26456","Robin","Okay, one night. Got to go.","06","09","Glitter"
"26457","Lily","Where are you going? We just got here.","06","09","Glitter"
"26458","Robin","Oh, a Korean massage.","06","09","Glitter"
"26459","Lily","By yourself?","06","09","Glitter"
"26460","Robin","Well, I figured you'd be busy, reading What to Expect When You're Expecting to Expect.","06","09","Glitter"
"26461","Lily","Guys, did you see that? She's going to a Korean massage without me. That's our thing. I'm telling you, she's gonna dump me, just like she dumped Glitter.","06","09","Glitter"
"26462","Marshall","Lily, come on. We don't even know that's what happened.","06","09","Glitter"
"26463","Ted","Um, hello, somebody already solved that crime using math, remember?","06","09","Glitter"
"26464","Marshall","Look, Lily. Robin is clearly getting tired of you constantly talking about babies.","06","09","Glitter"
"26465","Lily","I don't.","06","09","Glitter"
"26466","Marshall","Lily, how old am I?","06","09","Glitter"
"26467","Lily","384 months.","06","09","Glitter"
"26468","Punchy","Busted!","06","09","Glitter"
"26469","Marshall","Okay. So before you Lily all over the place, maybe you should try hanging out with Robin and not talking about babies.","06","09","Glitter"
"26470","Ted from 2030","So Lily did just that. She tried not to talk about babies.","06","09","Glitter"
"26471","Robin","Hey, Lily, what brings you to the crib?","06","09","Glitter"
"26472","Lily","Crib...","06","09","Glitter"
"26473","Robin","What's the matter? You look rattled.","06","09","Glitter"
"26474","Lily","Rattled? I want to talk about babies.","06","09","Glitter"
"26475","Robin","What?","06","09","Glitter"
"26476","Lily","Look, I know you don't care about this stuff, but I'm about to become a mother. And as a future mother, I'm gonna need the support...","06","09","Glitter"
"26477","Robin","Oh, my God! You're not even pregnant yet.","06","09","Glitter"
"26478","Lily","What's that supposed to mean?","06","09","Glitter"
"26479","Robin","It means that a fertilized egg has not yet attached itself to the lining of your uterine wall. You see? I read your Facebook updates. God, it's like it's all you ever talk about, Lily, and I'm sick of it!","06","09","Glitter"
"26480","Lily","Well, guess what? I've got some good news. When that baby comes, you don't have to see it. In fact, you don't have to see me. This whole friendship thing? Done.","06","09","Glitter"
"26481","Robin","Great.","06","09","Glitter"
"26482","Lily","Great.","06","09","Glitter"
"26483","Marshall","For crying out loud. You broke up with Robin?","06","09","Glitter"
"26484","Lily","I had to. We were growing apart, and we're better off without each other.","06","09","Glitter"
"26485","Marshall","Okay, Lily, you sound about as convincing as you did the time you ""accidentally"" shredded my Joey Buttafuoco pants.","06","09","Glitter"
"26486","Lily","No!","06","09","Glitter"
"26487","Marshall","Get on the phone, call Robin and fix this.","06","09","Glitter"
"26488","Lily","I can't. The damage is done. Can you just hold me?","06","09","Glitter"
"26489","Marshall","You know what? No. I don't agree with what you did, and so I refuse to comfort you, despite how adorable you are when you cry.","06","09","Glitter"
"26490","Lily","Okay.","06","09","Glitter"
"26491","Marshall","Okay. Maybe just one cuddle, but then that is it.","06","09","Glitter"
"26492","Punchy","Times Square's the bomb! I got so many great pictures of all the billboards.","06","09","Glitter"
"26493","Ted","Yeah. You know, there's more to New York than Times Square. There's the Village, the Lower East Side, Central Park...","06","09","Glitter"
"26494","Punchy","They got better billboards then the ones in Times Square?","06","09","Glitter"
"26495","Ted","No.","06","09","Glitter"
"26496","Punchy","Times Square's the bomb!","06","09","Glitter"
"26497","Ted","Here. You know what? Hold this, okay?","06","09","Glitter"
"26498","Punchy","I'm going to go pee in the jar I got going in the alley.","06","09","Glitter"
"26499","Barney","Seriously, dude, he has got to go. You need to be like, ""You are the weakest link. Goodbye."" Punchy, the tribe has spoken. Please pack up your knives and go. Your work of art didn't work for us. Your time's up. I have to ask you to leave the mansion. You must leave the chateau. Your tour ends here. You've been chopped.","06","09","Glitter"
"26500","Ted","Okay, yeah. I know.","06","09","Glitter"
"26501","Barney","You've been evicted from the Big Brother house. Your dessert just didn't measure up. Sashay away. Give me your jacket and leave Hell's Kitchen. I'm sorry, you did not get a rose. You have been eliminated from the race. You are no longer in the running to be America's Next Top Model. You're fired. Auf Wiedersehen.","06","09","Glitter"
"26502","Punchy","Ted, come look at this. I found a little wounded bird in the alley.","06","09","Glitter"
"26503","Ted","That's your scrotum.","06","09","Glitter"
"26504","Punchy","You know what it is, Ted. You know what it is. Come on, Ted. You always fall for that.","06","09","Glitter"
"26505","Ted","Yeah, he's gotta go.","06","09","Glitter"
"26506","Lily","What are we doing in Madison Square Garden?","06","09","Glitter"
"26507","Marshall","Okay, you refused to talk to Robin. So I thought that you might like to talk to... the organist for the New York Rangers. Jessica Glitter?!","06","09","Glitter"
"26508","Lily","How did you find Glitter?","06","09","Glitter"
"26509","Marshall","Simple, really. I used my powers of deduction. You see, I knew Glitter used to be a keytarist, which is basically a piano, so I just made a list of all the keyboard-based occupations and then I cross-matched them...","06","09","Glitter"
"26510","Jessica Glitter","His friend Barney looked me up, hoping to buy my Space Teens costume.","06","09","Glitter"
